,Gr10,SoS,HLE,FLC,G,POC,IQR,MI,GrPOP,FASS,HRP,FINS,SCOEXP,SCO3,CVCI,FCIV,FEXPR,SCOm,GINI,ACP,ADA,ASAR,BADM,CRI,CVPART,CVTRAD,CCMAN,CDI,CONFI,CG,EDPOL,EFPG,EFUS,AUASS,ENVP,EQUOPP,FFELECT,FEXP2,INDJ,INTG,INTCOOP,MONFO,NIRD,OMC,PS,PODI,POLCOOR,POLL,POLPART,PaSINT,PRIVP,POA,REGCOOP,REFF,SPOW,SOCAP,SSN,SEB,STDI,STI,STCAP,SCON,WR
0,0.0667481353270682,0.954,72.0,0.949,-0.098,0.186,0.1239999999999996,0.2299999952316284,-0.1213,0.864,2.49685777815785,400000.0059604645,17.6,34.6863378,0.2,0.986,0.962,12.4,27.3,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
1,0.1448414994161476,0.954,72.7,0.946,0.03,0.179,0.1350000000000006,0.3599999904632568,0.1077,0.925,3.37379855244917,300000.01192092896,19.1,24.94138227,0.21,0.978,0.986,12.6,28.2,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
2,0.0755536179475359,0.942,74.4,0.919,0.025,0.292,0.1429999999999998,0.4,0.206,0.91,2.62407105754736,200000.00298023224,16.2,23.08009262,0.2,0.984,0.979,13.4,33.1,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
3,0.1265345571568537,0.983,73.0,0.955,0.16,0.673,0.2320000000000002,0.1899999976158142,0.4798,0.9,5.16000098322369,50000.00074505806,19.3,15.29360943658036,0.2,0.978,0.922,12.4,26.1,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
4,0.0908659784265256,0.942,72.4,0.913,0.175,0.338,0.1079999999999996,0.4199999809265137,0.1075999999999999,0.896,3.75070234327167,800000.011920929,18.0,23.40875325,0.2,0.961,0.936,12.2,28.1,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
5,0.0706573428912968,0.954,73.3,0.96,0.093,0.27,0.1389999999999993,0.2200000047683716,0.3168,0.911,4.28091605827049,200000.00298023224,17.9,29.32205292,0.2,0.958,0.972,12.6,27.6,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
6,0.1100398427771136,0.934,72.7,0.945,0.086,0.237,0.1399999999999996,0.2599999904632568,0.2724,0.924,3.23059415092702,500000.0,17.6,24.56914122,0.21,0.988,0.971,12.4,30.0,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
7,0.0379211510106902,0.908,72.6,0.907,-0.034,0.386,0.1440000000000001,0.2799999952316284,0.328,0.897,5.31445618008241,50000.00074505806,14.0,19.88723014,0.2,0.971,0.962,12.1,35.4,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
8,0.1521513145781887,0.948,73.4,0.929,0.134,0.242,0.157,0.4699999809265137,0.5153,0.913,3.72449633408403,699999.988079071,18.9,27.56569017,0.21,0.97,0.941,12.5,37.02890625000003,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
9,0.0405277452577639,0.934,73.3,0.908,0.042,0.481,0.1389999999999993,0.3599999904632568,0.0026,0.859,2.24876535073645,300000.01192092896,16.1,14.80913231,0.2,0.94,0.929,12.1,30.8,4.474137931034483,5.439655172413793,6.025862068965517,6.672413793103448,5.3130434782608695,4.879310344827586,5.663793103448276,5.336206896551724,5.267241379310345,4.7155172413793105,6.232758620689655,4.896551724137931,5.565217391304348,6.663793103448276,4.818965517241379,4.801724137931035,5.206896551724138,6.008620689655173,5.422413793103448,5.130434782608695,5.396551724137931,6.775862068965515,7.698275862068965,7.7844827586206895,6.2982758620689605,4.810344827586207,4.930434782608696,5.396551724137931,5.120689655172414,5.788793103448271,5.249999999999999,6.331896551724138,4.758620689655173,7.232758620689655,4.864347826086956,5.060344827586207,5.2155172413793105,5.189655172413793,4.379310344827586,5.107758620689655,7.939655172413793,5.2373913043478275,6.060344827586207,5.198275862068965
